host_acceptance_rate,host_has_profile_pic,host_identity_verified,host_is_superhost,host_listings_count,host_response_rate,host_response_time,host_total_listings_count,instant_bookable,is_business_travel_ready,is_location_exact,no_guest_requirement
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within a few hours,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,0,1,2,1,within an hour,2,0,f,0,0
1,1,0,1,2,1,within a few hours,2,0,t,1,0
1,1,1,0,7,1,within an hour,7,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,f,0,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,6,0.2,a few days or more,6,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.93,within an hour,1,1,f,0,0
1,1,1,1,1,0.88,within a day,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,3,1,within a few hours,3,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,f,0,0
1,1,1,0,1,0.9,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.86,within a few hours,1,0,t,1,0
1,1,0,0,91,1,within an hour,91,1,f,0,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,0,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,2,0.44,a few days or more,2,0,f,0,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.3,a few days or more,1,0,t,1,0
1,1,1,0,2,0.75,within a few hours,2,0,t,1,0
1,1,0,0,12,1,within an hour,12,0,f,0,0
1,1,1,0,1,1,a few days or more,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,0,1,2,0.9,within a few hours,2,0,t,1,0
1,1,0,0,2,1,within a few hours,2,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,4,1,within an hour,4,1,t,1,0
1,1,0,0,1,0.67,within an hour,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
0.96,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,0,a few days or more,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,10,1,within an hour,10,0,t,1,0
1,1,0,0,1,0.75,within a few hours,1,1,t,1,0
1,1,1,0,8,1,within an hour,8,0,t,1,0
1,1,1,1,2,0.9,within a few hours,2,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,f,0,0
1,1,1,0,8,0.78,within a day,8,0,t,1,0
1,1,0,0,1,0.4,a few days or more,1,1,t,1,0
1,1,1,0,11,0.98,within an hour,11,1,t,1,0
1,1,0,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,17,1,within an hour,17,1,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,4,1,within an hour,4,1,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,3,0.98,within an hour,3,1,t,1,0
1,1,1,0,8,1,within an hour,8,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,0,1,14,1,within an hour,14,1,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,0,t,1,0
1,1,0,0,2,1,within an hour,2,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,f,0,0
1,1,0,0,3,1,within a few hours,3,0,f,0,0
1,1,1,0,2,1,within a few hours,2,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,5,1,within an hour,5,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,8,0.91,within an hour,8,0,t,1,0
1,1,1,1,4,1,within an hour,4,1,t,1,0
1,1,1,0,6,1,within an hour,6,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,2,0.57,within a day,2,0,t,1,0
0.54,1,1,0,29,1,within an hour,29,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,3,0.9,within a day,3,0,f,0,0
1,0,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,f,0,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,16,1,within an hour,16,1,t,1,0
1,1,1,0,2,1,within a day,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,2,1,within an hour,2,0,t,1,0
1,1,0,0,1,0.88,within a day,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,0,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,6,1,within an hour,6,1,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,0,0,2,0.7,within a day,2,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
0.86,1,0,0,3,0.79,within a day,3,0,t,1,0
1,1,0,0,2,1,within a day,2,0,t,1,0
1,1,1,1,1,1,within a day,1,0,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,0,11,0.94,within a few hours,11,0,t,1,0
0.86,1,1,0,18,1,within a few hours,18,0,t,1,0
1,1,1,0,6,1,within an hour,6,1,f,0,0
1,1,1,0,1,0.9,within a few hours,1,0,t,1,0
1,1,0,0,3,1,within a day,3,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,0,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,f,0,0
1,1,1,1,5,1,within an hour,5,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,f,0,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,f,0,0
1,1,1,0,82,1,within an hour,82,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,0,1,1,0.96,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.85,within a day,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,8,0.99,within a few hours,8,0,f,0,0
1,1,1,1,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,f,0,0
1,1,0,0,3,0.92,within a day,3,0,f,0,0
1,1,1,0,33,1,within an hour,33,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,0,0,2,0.96,within an hour,2,0,f,0,0
1,1,0,0,4,1,within an hour,4,0,t,1,0
1,1,0,0,4,0.7,within a day,4,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,0.5,within a day,1,0,t,1,0
1,1,1,1,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,2,0.96,within an hour,2,1,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,12,1,within an hour,12,1,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,0,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,f,0,0
1,1,0,0,26,0.54,within a day,26,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,f,0,0
1,1,1,1,4,1,within an hour,4,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,0,0,1,0.6,within a day,1,0,f,0,0
1,1,0,0,1,0.8,within a day,1,0,t,1,0
1,1,1,0,20,1,within an hour,20,0,f,0,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,4,1,within a few hours,4,1,t,1,0
1,1,1,1,4,1,within an hour,4,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,10,1,within an hour,10,1,f,0,0
1,1,0,0,91,1,within an hour,91,1,f,0,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,5,1,within a few hours,5,0,f,0,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,1,2,1,within an hour,2,1,f,0,0
0.88,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,0.8,within a day,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,3,0.96,within an hour,3,1,t,1,0
1,1,1,0,6,0.96,within an hour,6,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,f,0,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,6,1,within an hour,6,1,f,0,0
1,1,0,0,431,1,within an hour,431,1,t,1,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,5,1,within an hour,5,1,t,1,0
1,1,0,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
0.17,1,0,0,1,1,within an hour,1,0,f,0,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,0,0,5,1,within a day,5,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,0,1,1,0.96,within an hour,1,1,t,1,0
1,1,0,1,1,1,within an hour,1,0,f,0,0
1,1,1,0,1,0.73,within a day,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,2,1,within a few hours,2,0,t,1,0
1,1,0,0,2,1,within an hour,2,1,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.73,within a day,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.86,within a few hours,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,0,f,0,0
1,1,1,0,2,1,within a day,2,0,t,1,0
1,1,1,1,2,0.98,within an hour,2,0,t,1,0
1,1,1,0,5,1,within an hour,5,0,t,1,0
1,1,0,0,7,0.71,within a day,7,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,3,1,within an hour,3,1,t,1,0
1,1,1,0,9,0.98,within an hour,9,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,0.9,within an hour,1,0,t,1,0
1,1,0,1,8,0.91,within an hour,8,0,f,0,0
1,1,1,0,2,0.67,within a day,2,0,t,1,0
1,1,1,0,9,1,within an hour,9,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,5,0.98,within an hour,5,1,f,0,0
1,1,1,0,1,0.9,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,1,1,1,0.95,within a few hours,1,0,t,1,0
1,1,0,0,1,0.4,a few days or more,1,0,t,1,0
1,1,0,0,3,1,within an hour,3,0,t,1,0
1,1,1,1,7,1,within an hour,7,1,f,0,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,f,0,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,3,1,within an hour,3,1,t,1,0
1,1,1,0,1,1,within a day,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,1,0,2,0.9,within an hour,2,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,23,1,within an hour,23,0,t,1,0
1,1,1,1,14,1,within an hour,14,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,3,1,within an hour,3,1,f,0,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,45,1,within a few hours,45,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
0.93,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,2,1,within a day,2,0,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,0,2,0.9,within a day,2,0,t,1,0
1,1,1,1,8,1,within a few hours,8,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,0,1,1,within a few hours,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,4,1,within an hour,4,1,f,0,0
0.97,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,7,1,within an hour,7,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.5,within a day,1,0,t,1,0
1,1,0,0,6,1,within an hour,6,0,t,1,0
1,1,1,0,9,1,within a few hours,9,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,1,1,0.94,within an hour,1,1,t,1,0
1,1,1,0,7,1,within an hour,7,1,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.8,within a few hours,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,0,4,1,within a few hours,4,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,0.74,within an hour,2,1,t,1,0
1,1,0,0,8,1,within an hour,8,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,4,1,within an hour,4,1,t,1,0
1,1,1,0,1,0.7,within a day,1,0,f,0,0
1,1,1,0,6,0.9,within a day,6,0,f,0,0
0.84,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,f,0,0
1,1,1,1,1,0.8,within a day,1,0,f,0,0
1,1,1,0,2,0.7,within a day,2,0,t,1,0
1,1,0,0,28,1,within an hour,28,1,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within a day,2,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,0,0,1,0.86,within a few hours,1,0,f,0,0
1,1,0,0,1,1,within a few hours,1,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,1,1,1,within a few hours,1,0,f,0,0
1,1,0,0,8,1,within a few hours,8,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,1,1,0.91,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.9,within an hour,1,0,t,1,0
1,1,0,0,8,1,within an hour,8,1,f,0,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,f,0,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,4,1,within an hour,4,1,t,1,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,3,0,a few days or more,3,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,1,9,1,within an hour,9,1,f,0,0
1,1,0,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,5,1,within an hour,5,0,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,f,0,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,1,0,2,0.8,within an hour,2,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,f,0,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,15,1,within an hour,15,0,f,0,0
1,1,1,1,8,1,within an hour,8,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,1,4,1,within an hour,4,1,f,0,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,2,0.96,within an hour,2,0,f,0,0
1,1,1,0,1,0.76,within a few hours,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,f,0,0
1,1,1,0,2,1,within a few hours,2,0,f,0,0
1,1,1,1,1,1,within an hour,1,1,f,0,0
1,1,0,0,3,1,within a few hours,3,0,t,1,0
1,1,1,0,1,1,within a day,1,0,f,0,0
1,1,1,0,2,0.9,within an hour,2,1,t,1,0
1,1,1,1,3,1,within a few hours,3,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,f,0,0
1,1,0,0,2,1,within a few hours,2,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,1,f,0,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,7,0.98,within an hour,7,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,f,0,0
1,1,0,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,2,1,within a few hours,2,0,t,1,0
1,1,1,0,26,1,within an hour,26,0,t,1,0
1,1,1,0,879,0.98,within a few hours,879,0,t,1,0
1,1,1,1,1,1,within a day,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,1,f,0,0
1,1,1,0,3,1,within an hour,3,1,t,1,0
1,1,0,1,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.7,within a day,1,0,f,0,0
1,1,1,0,2,0.8,within a day,2,0,t,1,0
0.83,1,1,0,220,1,within an hour,220,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,6,1,within an hour,6,1,t,1,0
1,1,0,0,4,1,within an hour,4,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,3,1,within an hour,3,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,0,1,16,1,within an hour,16,1,t,1,0
1,1,1,0,4,1,within an hour,4,0,f,0,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,f,0,0
1,1,0,0,2,0,a few days or more,2,0,t,1,0
0.5,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,0,0,5,1,within an hour,5,1,t,1,0
1,1,1,0,2,0.8,within a day,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,2,0.96,within an hour,2,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,1,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,f,0,0
1,1,0,0,85,1,within an hour,85,1,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a day,1,1,t,1,0
1,1,0,0,1,0,a few days or more,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,2,1,within a few hours,2,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,f,0,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,1,3,1,within an hour,3,1,t,1,0
1,1,0,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,12,1,within an hour,12,0,f,0,0
1,1,1,0,2,0.94,within a few hours,2,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,1,f,0,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,4,1,within a few hours,4,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,0,1,1,1,within a day,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,4,0.8,within a few hours,4,0,t,1,0
1,1,0,0,26,0.97,within a few hours,26,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.9,within a day,1,0,t,1,0
0.79,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,0.8,within a few hours,1,1,f,0,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
